Id,Số thẻ,Loại giao dịch,Trạng thái,Số tiền,Đơn vị tiền tệ,Số dư,Phí,Tỷ giá,Nội dung chuyển khoản,Thời gian,Lý do từ chối,matched_txn_id,from,subject,kind,user_account,label
WLFSR-CD-0199,****0204,DECLINE_FEE,SUCCESS,0.3,EUR,116.86,0.0,0.0,FX fee for SQ *THE COFFEE HOUSE,2026-07-19 23:11:00,,CD-0199,noreply@shopee.com,Order confirmation - Shopee,receipt,wealifytester,SUBSCRIPTION
WLFSR-CD-0198,****0204,CARD_PAYMENT,SUCCESS,30.23,EUR,116.86,0.0,0.0,The Coffee House,2026-07-19 23:10:00,,CD-0198,,,,,OTHER
WLFSR-CD-0192,****0204,DECLINE_FEE,SUCCESS,0.18,EUR,116.86,0.0,0.0,FX fee for UBER *EATS,2026-07-19 06:31:00,,CD-0192,,,,,OTHER
WLFSR-CD-0191,****0204,CARD_PAYMENT,SUCCESS,18.25,EUR,116.86,0.0,0.0,Uber,2026-07-19 06:30:00,,CD-0191,,,,,OTHER
WLFSR-CD-0090,****0201,CARD_PAYMENT,SUCCESS,22.89,USD,96.33,0.0,0.0,Namecheap,2026-07-19 03:48:00,,CD-0090,,,,,OTHER
WLFSR-CD-0038,****0201,CARD_PAYMENT,SUCCESS,10.0,USD,96.33,0.0,0.0,Subscription PADDLE.NET* NOTION,2026-07-18 11:14:00,,CD-0038,receipts@paddle.com,Your receipt from PADDLE.NET,receipt,wealifytester,SUBSCRIPTION
WLFSR-CD-0189,****0201,CARD_PAYMENT,SUCCESS,22.55,USD,96.33,0.0,0.0,Namecheap,2026-07-17 07:15:00,,CD-0189,,,,,OTHER
WLFSR-CD-0031,****0203,CARD_PAYMENT,SUCCESS,54.99,USD,1167.86,0.0,0.0,Subscription ADOBE *CREATIVE CLD,2026-07-15 10:21:00,,CD-0031,receipts@adobe.com,Your receipt from ADOBE,receipt,wealifytester,SUBSCRIPTION
WLFSR-CD-0018,****0202,CARD_PAYMENT,SUCCESS,13.99,USD,355.72,0.0,0.0,Subscription GOOGLE *YOUTUBEPREM,2026-07-12 08:14:00,,CD-0018,receipts@google.com,Your receipt from GOOGLE,receipt,wealifytester,SUBSCRIPTION
WLFSR-CD-0187,****0202,CARD_PAYMENT,SUCCESS,16.41,USD,355.72,0.0,0.0,Grab,2026-07-12 05:21:00,,CD-0187,noreply@grab.com,Order confirmation - Grab,receipt,wealifytester,SUBSCRIPTION
WLFSR-WL-0143,,WALLET_WITHDRAW_BANK,SUCCESS,2014.08,USD,,0.0,0.0,Rút về ngân hàng ACB ****2231,2026-07-11 18:41:00,,WL-0143,,,,,OTHER
WLFSR-WL-0055,,WALLET_TOP_UP,SUCCESS,2164.6,USD,,0.0,0.0,Nhận & chuyển về ví: Amazon (USD),2026-07-11 09:41:00,,WL-0055,,,,,OTHER
WLFSR-CD-0181,****0204,DECLINE_FEE,SUCCESS,2.37,EUR,116.86,0.0,0.0,FX fee for ALIEXPRESS.COM,2026-07-11 05:54:00,,CD-0181,,,,,OTHER
WLFSR-CD-0180,****0204,CARD_PAYMENT,SUCCESS,237.21,EUR,116.86,0.0,0.0,AliExpress,2026-07-11 05:53:00,,CD-0180,,,,,OTHER
WLFSR-CD-0012,****0202,CARD_PAYMENT,PENDING,9.99,USD,355.72,0.0,0.0,Subscription Spotify P0F2K,2026-07-09 08:19:00,,CD-0012,receipts@spotify.com,Your receipt from Spotify P0F2K,receipt,wealifytester,SUBSCRIPTION
WLFSR-WL-0142,,WALLET_WITHDRAW_BANK,SUCCESS,1679.05,USD,,0.0,0.0,Rút về ngân hàng ACB ****2231,2026-07-08 18:58:00,,WL-0142,,,,,OTHER
WLFSR-CD-0106,****0204,DECLINE_FEE,SUCCESS,0.29,EUR,116.86,0.0,0.0,FX fee for NAMECHEAP* DOMAIN,2026-07-08 10:34:00,,CD-0106,,,,,OTHER
WLFSR-CD-0105,****0204,CARD_PAYMENT,SUCCESS,29.03,EUR,116.86,0.0,0.0,Namecheap,2026-07-08 10:33:00,,CD-0105,,,,,OTHER
WLFSR-WL-0054,,WALLET_TOP_UP,SUCCESS,2044.27,USD,,0.0,0.0,Nhận & chuyển về ví: Amazon (USD),2026-07-08 09:58:00,,WL-0054,,,,,OTHER
WLFSR-CD-0123,****0201,CARD_PAYMENT,SUCCESS,580.23,USD,96.33,0.0,0.0,Booking.com,2026-07-06 17:49:00,,CD-0123,noreply@uber.com,Order confirmation - Uber,receipt,wealifytester,SUBSCRIPTION
WLFSR-CD-0006,****0202,CARD_PAYMENT,SUCCESS,17.99,USD,355.72,0.0,0.0,Subscription NETFLIX.COM,2026-07-06 12:43:00,,CD-0006,receipts@netflix.com,Your receipt from NETFLIX.COM,receipt,wealifytester,SUBSCRIPTION
WLFSR-WL-0140,,WALLET_WITHDRAW_BANK,SUCCESS,2130.11,USD,,0.0,0.0,Rút về ngân hàng ACB ****2231,2026-07-06 11:16:00,,WL-0140,,,,,OTHER
WLFSR-WL-0141,,WALLET_WITHDRAW_BANK,SUCCESS,2538.49,USD,,0.0,0.0,Rút về ngân hàng ACB ****2231,2026-07-06 01:29:00,,WL-0141,,,,,OTHER
WLFSR-WL-0053,,WALLET_TOP_UP,SUCCESS,2550.57,USD,,0.0,0.0,Nhận & chuyển về ví: Amazon (USD),2026-07-05 21:29:00,,WL-0053,,,,,OTHER
WLFSR-CD-0215,****0201,CARD_PAYMENT,SUCCESS,42.3,USD,96.33,0.0,0.0,Shopee order (DUPLICATE),2026-07-05 20:17:00,,CD-0215,,,,,OTHER
WLFSR-WL-0036,,WALLET_TOP_UP,SUCCESS,2298.57,USD,,0.0,0.0,Nhận & chuyển về ví: Paypal (USD),2026-07-05 20:16:00,,WL-0036,,,,,OTHER
WLFSR-CD-0214,****0201,CARD_PAYMENT,SUCCESS,42.3,USD,96.33,0.0,0.0,Shopee order,2026-07-05 20:14:00,,CD-0214,,,,,OTHER
WLFSR-CD-0098,****0204,DECLINE_FEE,SUCCESS,2.2,EUR,116.86,0.0,0.0,FX fee for BOOKING.COM 9931,2026-07-05 08:09:00,,CD-0098,,,,,OTHER
WLFSR-CD-0097,****0204,CARD_PAYMENT,CANCEL,220.34,EUR,116.86,0.0,0.0,Booking.com,2026-07-05 08:08:00,,CD-0097,,,,,OTHER
WLFSR-CD-0024,****0203,CARD_PAYMENT,SUCCESS,20.0,USD,1167.86,0.0,0.0,Subscription OPENAI *CHATGPT SUBSCR,2026-07-03 17:41:00,,CD-0024,receipts@openai.com,Your receipt from OPENAI,receipt,wealifytester,SUBSCRIPTION
WLFSR-CD-0110,****0201,CARD_PAYMENT,SUCCESS,29.25,USD,96.33,0.0,0.0,Apple,2026-07-02 17:36:00,,CD-0110,noreply@grab.com,Order confirmation - Grab,receipt,wealifytester,SUBSCRIPTION
WLFSR-CD-0148,****0203,CARD_PAYMENT,CANCEL,168.74,USD,1167.86,0.0,0.0,Booking.com,2026-07-01 19:44:00,,CD-0148,,,,,OTHER
WLFSR-CD-0064,****0203,CARD_PAYMENT,SUCCESS,149.71,USD,1167.86,0.0,0.0,Shopee,2026-07-01 17:51:00,,CD-0064,,,,,OTHER
WLFSR-CD-0147,****0201,CARD_PAYMENT,SUCCESS,588.8,USD,96.33,0.0,0.0,Booking.com,2026-07-01 11:10:00,,CD-0147,,,,,OTHER
WLFSR-WL-0139,,WALLET_WITHDRAW_BANK,SUCCESS,2284.47,USD,,0.0,0.0,Rút về ngân hàng ACB ****2231,2026-07-01 06:45:00,,WL-0139,,,,,OTHER
WLFSR-WL-0019,,WALLET_TOP_UP,SUCCESS,2486.79,USD,,0.0,0.0,Nhận & chuyển về ví: Payoneer (USD),2026-06-30 11:45:00,,WL-0019,,,,,OTHER
WLFSR-CD-0162,****0202,CARD_PAYMENT,SUCCESS,31.72,USD,355.72,0.0,0.0,Steam,2026-06-30 03:11:00,,CD-0162,noreply@shopee.com,Order confirmation - Shopee,receipt,wealifytester,SUBSCRIPTION
WLFSR-CD-0082,****0204,DECLINE_FEE,CANCEL,0.53,EUR,116.86,0.0,0.0,FX fee for STEAMGAMES.COM,2026-06-29 19:24:00,,CD-0082,,,,,OTHER
WLFSR-CD-0081,****0204,CARD_PAYMENT,SUCCESS,52.54,EUR,116.86,0.0,0.0,Steam,2026-06-29 19:23:00,,CD-0081,,,,,OTHER
WLFSR-WL-0138,,WALLET_WITHDRAW_BANK,SUCCESS,2503.56,USD,,0.0,0.0,Rút về ngân hàng ACB ****2231,2026-06-28 17:09:00,,WL-0138,,,,,OTHER
WLFSR-CD-0062,****0201,CARD_PAYMENT,SUCCESS,3.99,USD,96.33,0.0,0.0,Subscription NORDVPN *MONTHLY,2026-06-28 15:56:00,,CD-0062,receipts@nordvpn.com,Your receipt from NORDVPN,receipt,wealifytester,SUBSCRIPTION
WLFSR-CD-0218,****0204,DECLINE_FEE,SUCCESS,0.66,EUR,116.86,0.0,0.0,FX fee (DUPLICATE),2026-06-28 15:02:00,,CD-0218,,,,,OTHER
WLFSR-CD-0217,****0204,DECLINE_FEE,SUCCESS,0.66,EUR,116.86,0.0,0.0,FX fee,2026-06-28 15:01:00,,CD-0217,,,,,OTHER
WLFSR-CD-0216,****0204,CARD_PAYMENT,SUCCESS,65.88,EUR,116.86,0.0,0.0,AliExpress (EUR),2026-06-28 15:00:00,,CD-0216,,,,,OTHER
WLFSR-WL-0035,,WALLET_TOP_UP,SUCCESS,1499.9,USD,,0.0,0.0,Nhận & chuyển về ví: Paypal (USD),2026-06-27 23:09:00,,WL-0035,,,,,OTHER
WLFSR-CD-0056,****0202,CARD_PAYMENT,SUCCESS,16.0,USD,355.72,0.0,0.0,Subscription CLOUDWAYS HOSTING,2026-06-27 09:59:00,,CD-0056,receipts@cloudways.com,Your receipt from CLOUDWAYS HOSTING,receipt,wealifytester,SUBSCRIPTION
WLFSR-CD-0094,****0201,CARD_PAYMENT,SUCCESS,66.22,USD,96.33,0.0,0.0,Amazon,2026-06-25 15:01:00,,CD-0094,,,,,OTHER
WLFSR-WL-0052,,WALLET_TOP_UP,SUCCESS,468.87,USD,,0.0,0.0,Nhận & chuyển về ví: Amazon (USD),2026-06-25 13:18:00,,WL-0052,,,,,OTHER
WLFSR-CD-0095,****0203,CARD_PAYMENT,SUCCESS,585.37,USD,1167.86,0.0,0.0,Booking.com,2026-06-24 18:50:00,,CD-0095,,,,,OTHER
WLFSR-CD-0171,****0203,CARD_PAYMENT,SUCCESS,75.53,USD,1167.86,0.0,0.0,Lazada,2026-06-24 12:17:00,,CD-0171,,,,,OTHER
WLFSR-CD-0050,****0203,CARD_PAYMENT,SUCCESS,15.0,USD,1167.86,0.0,0.0,Subscription FIGMA.COM,2026-06-24 10:12:00,,CD-0050,receipts@figma.com,Your receipt from FIGMA.COM,receipt,wealifytester,SUBSCRIPTION
WLFSR-WL-0137,,WALLET_WITHDRAW_BANK,SUCCESS,2591.12,USD,,0.0,0.0,Rút về ngân hàng ACB ****2231,2026-06-23 23:21:00,,WL-0137,,,,,OTHER
WLFSR-CD-0161,****0202,CARD_PAYMENT,SUCCESS,17.8,USD,355.72,0.0,0.0,Apple,2026-06-23 19:12:00,,CD-0161,,,,,OTHER
WLFSR-CD-0151,****0202,CARD_PAYMENT,SUCCESS,24.61,USD,355.72,0.0,0.0,AliExpress,2026-06-23 05:35:00,,CD-0151,noreply@amazon.com,Order confirmation - Amazon,receipt,wealifytester,SUBSCRIPTION
WLFSR-WL-0034,,WALLET_TOP_UP,SUCCESS,2246.52,USD,,0.0,0.0,Nhận & chuyển về ví: Paypal (USD),2026-06-23 02:21:00,,WL-0034,,,,,OTHER
WLFSR-CD-0211,****0203,CARD_REFUND,SUCCESS,88.0,USD,1167.86,0.0,0.0,Hotel refund,2026-06-22 10:00:00,,CD-0211,,,,,OTHER
WLFSR-CD-0044,****0201,CARD_PAYMENT,SUCCESS,12.99,USD,96.33,0.0,0.0,Subscription CANVA* PRO MONTHLY,2026-06-21 13:40:00,,CD-0044,receipts@canva.com,Your receipt from CANVA,receipt,wealifytester,SUBSCRIPTION
WLFSR-CD-0190,****0201,CARD_PAYMENT,SUCCESS,180.94,USD,96.33,0.0,0.0,Amazon,2026-06-20 10:48:00,,CD-0190,,,,,OTHER
WLFSR-CD-0197,****0201,CARD_PAYMENT,PENDING,190.22,USD,96.33,0.0,0.0,Shopee,2026-06-20 10:13:00,,CD-0197,noreply@the.com,Order confirmation - The Coffee House,receipt,wealifytester,SUBSCRIPTION
WLFSR-CD-0140,****0203,CARD_PAYMENT,SUCCESS,30.55,USD,1167.86,0.0,0.0,The Coffee House,2026-06-19 18:09:00,,CD-0140,,,,,OTHER
WLFSR-CD-0037,****0201,CARD_PAYMENT,SUCCESS,10.0,USD,96.33,0.0,0.0,Subscription PADDLE.NET* NOTION,2026-06-18 11:11:00,,CD-0037,receipts@paddle.com,Your receipt from PADDLE.NET,receipt,wealifytester,SUBSCRIPTION
WLFSR-WL-0051,,WALLET_TOP_UP,SUCCESS,282.76,USD,,0.0,0.0,Nhận & chuyển về ví: Amazon (USD),2026-06-16 15:36:00,,WL-0051,,,,,OTHER
WLFSR-CD-0118,****0201,CARD_PAYMENT,SUCCESS,77.79,USD,96.33,0.0,0.0,Lazada,2026-06-16 06:09:00,,CD-0118,noreply@amazon.com,Order confirmation - Amazon,receipt,wealifytester,SUBSCRIPTION
WLFSR-CD-0030,****0203,CARD_PAYMENT,SUCCESS,54.99,USD,1167.86,0.0,0.0,Subscription ADOBE *CREATIVE CLD,2026-06-15 15:27:00,,CD-0030,receipts@adobe.com,Your receipt from ADOBE,receipt,wealifytester,SUBSCRIPTION
WLFSR-CD-0077,****0203,CARD_PAYMENT,SUCCESS,31.33,USD,1167.86,0.0,0.0,Steam,2026-06-15 00:16:00,,CD-0077,,,,,OTHER
WLFSR-CD-0129,****0201,CARD_PAYMENT,SUCCESS,480.85,USD,96.33,0.0,0.0,Booking.com,2026-06-14 16:45:00,,CD-0129,,,,,OTHER
WLFSR-CD-0153,****0203,CARD_PAYMENT,SUCCESS,20.46,USD,1167.86,0.0,0.0,Namecheap,2026-06-14 13:56:00,,CD-0153,noreply@vultr.com,Order confirmation - Vultr,receipt,wealifytester,SUBSCRIPTION
WLFSR-CD-0130,****0203,CARD_PAYMENT,SUCCESS,57.82,USD,1167.86,0.0,0.0,Apple,2026-06-13 05:23:00,,CD-0130,,,,,OTHER
WLFSR-CD-0017,****0202,CARD_PAYMENT,SUCCESS,13.99,USD,355.72,0.0,0.0,Subscription GOOGLE *YOUTUBEPREM,2026-06-12 14:31:00,,CD-0017,receipts@google.com,Your receipt from GOOGLE,receipt,wealifytester,SUBSCRIPTION
WLFSR-CD-0144,****0204,DECLINE_FEE,SUCCESS,0.14,EUR,116.86,0.0,0.0,FX fee for NAMECHEAP* DOMAIN,2026-06-10 22:38:00,,CD-0144,,,,,OTHER
WLFSR-CD-0143,****0204,CARD_PAYMENT,SUCCESS,13.9,EUR,116.86,0.0,0.0,Namecheap,2026-06-10 22:37:00,,CD-0143,,,,,OTHER
WLFSR-CD-0138,****0202,CARD_PAYMENT,SUCCESS,55.07,USD,355.72,0.0,0.0,Apple,2026-06-10 19:38:00,,CD-0138,noreply@shopee.com,Order confirmation - Shopee,receipt,wealifytester,SUBSCRIPTION
WLFSR-CD-0146,****0202,CARD_PAYMENT,SUCCESS,202.39,USD,355.72,0.0,0.0,Shopee,2026-06-09 17:05:00,,CD-0146,noreply@booking.com.com,Order confirmation - Booking.com,receipt,wealifytester,SUBSCRIPTION
WLFSR-CD-0011,****0202,CARD_PAYMENT,SUCCESS,9.99,USD,355.72,0.0,0.0,Subscription Spotify P0F2K,2026-06-09 08:11:00,,CD-0011,receipts@spotify.com,Your receipt from Spotify P0F2K,receipt,wealifytester,SUBSCRIPTION
WLFSR-CD-0089,****0201,CARD_PAYMENT,SUCCESS,116.78,USD,96.33,0.0,0.0,Amazon,2026-06-08 20:06:00,,CD-0089,,,,,OTHER
WLFSR-WL-0134,,WALLET_WITHDRAW_BANK,SUCCESS,2211.88,USD,,0.0,0.0,Rút về ngân hàng ACB ****2231,2026-06-08 10:10:00,,WL-0134,,,,,OTHER
WLFSR-WL-0135,,WALLET_WITHDRAW_BANK,SUCCESS,2182.41,USD,,0.0,0.0,Rút về ngân hàng ACB ****2231,2026-06-08 08:10:00,,WL-0135,,,,,OTHER
WLFSR-WL-0133,,WALLET_WITHDRAW_BANK,SUCCESS,1143.15,USD,,0.0,0.0,Rút về ngân hàng ACB ****2231,2026-06-08 03:22:00,,WL-0133,,,,,OTHER
WLFSR-WL-0136,,WALLET_WITHDRAW_BANK,SUCCESS,2552.15,USD,,0.0,0.0,Rút về ngân hàng ACB ****2231,2026-06-08 03:21:00,,WL-0136,,,,,OTHER
WLFSR-WL-0050,,WALLET_TOP_UP,SUCCESS,226.22,USD,,0.0,0.0,Nhận & chuyển về ví: Amazon (USD),2026-06-07 22:31:00,,WL-0050,,,,,OTHER
WLFSR-WL-0018,,WALLET_TOP_UP,SUCCESS,2219.48,USD,,0.0,0.0,Nhận & chuyển về ví: Payoneer (USD),2026-06-07 17:21:00,,WL-0018,,,,,OTHER
WLFSR-WL-0060,,WALLET_TOP_UP,SUCCESS,2597.84,USD,,0.0,0.0,Nhận & chuyển về ví (BÚT TOÁN TRÙNG),2026-06-07 17:10:00,,WL-0060,,,,,OTHER
WLFSR-WL-0033,,WALLET_TOP_UP,SUCCESS,2597.84,USD,,0.0,0.0,Nhận & chuyển về ví: Paypal (USD),2026-06-07 14:10:00,,WL-0033,,,,,OTHER
WLFSR-WL-0049,,WALLET_TOP_UP,SUCCESS,831.75,USD,,0.0,0.0,Nhận & chuyển về ví: Amazon (USD),2026-06-07 11:22:00,,WL-0049,,,,,OTHER
WLFSR-WL-0017,,WALLET_TOP_UP,SUCCESS,153.6,USD,,0.0,0.0,Nhận & chuyển về ví: Payoneer (USD),2026-06-06 23:37:00,,WL-0017,,,,,OTHER
WLFSR-CD-0005,****0202,CARD_PAYMENT,SUCCESS,17.99,USD,355.72,0.0,0.0,Subscription NETFLIX.COM,2026-06-06 17:21:00,,CD-0005,receipts@netflix.com,Your receipt from NETFLIX.COM,receipt,wealifytester,SUBSCRIPTION
WLFSR-CD-0103,****0203,CARD_PAYMENT,SUCCESS,20.92,USD,1167.86,0.0,0.0,Grab,2026-06-04 21:50:00,,CD-0103,noreply@grab.com,Order confirmation - Grab,receipt,wealifytester,SUBSCRIPTION
WLFSR-CD-0023,****0203,CARD_PAYMENT,SUCCESS,20.0,USD,1167.86,0.0,0.0,Subscription OPENAI *CHATGPT SUBSCR,2026-06-03 17:11:00,,CD-0023,receipts@openai.com,Your receipt from OPENAI,receipt,wealifytester,SUBSCRIPTION
WLFSR-CD-0213,****0203,CARD_TOP_UP,FAILURE,300.0,USD,1167.86,0.0,0.0,Top-up declined,2026-06-03 13:00:00,,CD-0213,,,,,OTHER
WLFSR-WL-0016,,WALLET_TOP_UP,SUCCESS,183.4,USD,,0.0,0.0,Nhận & chuyển về ví: Payoneer (USD),2026-06-02 14:59:00,,WL-0016,,,,,OTHER
WLFSR-WL-0132,,WALLET_WITHDRAW_BANK,SUCCESS,1499.2,USD,,0.0,0.0,Rút về ngân hàng ACB ****2231,2026-06-01 08:03:00,,WL-0132,,,,,OTHER
WLFSR-CD-0170,****0203,CARD_PAYMENT,SUCCESS,32.42,USD,1167.86,0.0,0.0,Uber,2026-05-31 17:53:00,,CD-0170,,,,,OTHER
WLFSR-WL-0015,,WALLET_TOP_UP,SUCCESS,1524.41,USD,,0.0,0.0,Nhận & chuyển về ví: Payoneer (USD),2026-05-31 17:03:00,,WL-0015,,,,,OTHER
WLFSR-CD-0074,****0201,CARD_PAYMENT,SUCCESS,85.16,USD,96.33,0.0,0.0,Lazada,2026-05-28 19:49:00,,CD-0074,,,,,OTHER
WLFSR-CD-0061,****0201,CARD_PAYMENT,SUCCESS,3.99,USD,96.33,0.0,0.0,Subscription NORDVPN *MONTHLY,2026-05-28 16:58:00,,CD-0061,receipts@nordvpn.com,Your receipt from NORDVPN,receipt,wealifytester,SUBSCRIPTION
WLFSR-WL-0131,,WALLET_WITHDRAW_BANK,SUCCESS,1967.43,USD,,0.0,0.0,Rút về ngân hàng ACB ****2231,2026-05-28 09:12:00,,WL-0131,,,,,OTHER
WLFSR-WL-0048,,WALLET_TOP_UP,SUCCESS,1857.88,USD,,0.0,0.0,Nhận & chuyển về ví: Amazon (USD),2026-05-28 01:12:00,,WL-0048,,,,,OTHER
WLFSR-CD-0099,****0203,CARD_PAYMENT,SUCCESS,290.85,USD,1167.86,0.0,0.0,Facebook Ads,2026-05-27 18:48:00,,CD-0099,noreply@shopee.com,Order confirmation - Shopee,receipt,wealifytester,SUBSCRIPTION
WLFSR-CD-0055,****0202,CARD_PAYMENT,SUCCESS,16.0,USD,355.72,0.0,0.0,Subscription CLOUDWAYS HOSTING,2026-05-27 15:52:00,,CD-0055,receipts@cloudways.com,Your receipt from CLOUDWAYS HOSTING,receipt,wealifytester,SUBSCRIPTION
WLFSR-WL-0130,,WALLET_WITHDRAW_BANK,SUCCESS,1363.79,USD,,0.0,0.0,Rút về ngân hàng ACB ****2231,2026-05-26 04:53:00,,WL-0130,,,,,OTHER
WLFSR-CD-0176,****0202,CARD_PAYMENT,SUCCESS,64.69,USD,355.72,0.0,0.0,Apple,2026-05-26 01:10:00,,CD-0176,,,,,OTHER
WLFSR-WL-0032,,WALLET_TOP_UP,SUCCESS,751.45,USD,,0.0,0.0,Nhận & chuyển về ví: Paypal (USD),2026-05-25 21:53:00,,WL-0032,,,,,OTHER
WLFSR-CD-0049,****0203,CARD_PAYMENT,SUCCESS,15.0,USD,1167.86,0.0,0.0,Subscription FIGMA.COM,2026-05-24 20:41:00,,CD-0049,receipts@figma.com,Your receipt from FIGMA.COM,receipt,wealifytester,SUBSCRIPTION
WLFSR-WL-0129,,WALLET_WITHDRAW,SUCCESS,331.83,USD,,0.0,0.0,Nạp vào thẻ Volcano Ads (VC01),2026-05-22 11:38:00,,WL-0129,,,,,OTHER
WLFSR-CD-0267,****0201,CARD_TOP_UP,SUCCESS,331.83,USD,96.33,0.0,0.0,Top-up from wallet,2026-05-22 11:38:00,,CD-0267,,,,,OTHER
WLFSR-WL-0031,,WALLET_TOP_UP,SUCCESS,1021.88,USD,,0.0,0.0,Nhận & chuyển về ví: Paypal (USD),2026-05-22 07:38:00,,WL-0031,,,,,OTHER
WLFSR-CD-0177,****0203,CARD_PAYMENT,SUCCESS,375.77,USD,1167.86,0.0,0.0,Facebook Ads,2026-05-21 20:39:00,,CD-0177,noreply@namecheap.com,Order confirmation - Namecheap,receipt,wealifytester,SUBSCRIPTION
WLFSR-CD-0043,****0201,CARD_PAYMENT,FAILURE,12.99,USD,96.33,0.0,0.0,Subscription CANVA* PRO MONTHLY,2026-05-21 08:03:00,,CD-0043,receipts@canva.com,Your receipt from CANVA,receipt,wealifytester,SUBSCRIPTION
WLFSR-CD-0207,****0206,CARD_PAYMENT,SUCCESS,66.9,USD,84.19,0.0,0.0,Trial card spend,2026-05-19 16:00:00,,CD-0207,,,,,OTHER
WLFSR-WL-0128,,WALLET_WITHDRAW_BANK,SUCCESS,2502.37,USD,,0.0,0.0,Rút về ngân hàng ACB ****2231,2026-05-19 14:07:00,,WL-0128,,,,,OTHER
WLFSR-WL-0047,,WALLET_TOP_UP,SUCCESS,2443.84,USD,,0.0,0.0,Nhận & chuyển về ví: Amazon (USD),2026-05-19 02:07:00,,WL-0047,,,,,OTHER
WLFSR-CD-0132,****0204,DECLINE_FEE,PENDING,0.36,EUR,116.86,0.0,0.0,FX fee for SQ *THE COFFEE HOUSE,2026-05-18 12:09:00,,CD-0132,,,,,OTHER
WLFSR-CD-0131,****0204,CARD_PAYMENT,SUCCESS,35.55,EUR,116.86,0.0,0.0,The Coffee House,2026-05-18 12:08:00,,CD-0131,,,,,OTHER
WLFSR-CD-0036,****0201,CARD_PAYMENT,SUCCESS,10.0,USD,96.33,0.0,0.0,Subscription PADDLE.NET* NOTION,2026-05-18 12:05:00,,CD-0036,receipts@paddle.com,Your receipt from PADDLE.NET,receipt,wealifytester,SUBSCRIPTION
WLFSR-WL-0127,,WALLET_WITHDRAW,SUCCESS,354.04,USD,,0.0,0.0,Nạp vào thẻ Volcano EU (VC04),2026-05-17 01:34:00,,WL-0127,,,,,OTHER
WLFSR-CD-0266,****0204,CARD_TOP_UP,CANCEL,354.04,EUR,116.86,0.0,0.0,Top-up from wallet,2026-05-17 01:34:00,,CD-0266,,,,,OTHER
WLFSR-WL-0126,,WALLET_WITHDRAW,SUCCESS,350.63,USD,,0.0,0.0,Nạp vào thẻ Volcano Ads (VC01),2026-05-16 19:34:00,,WL-0126,,,,,OTHER
WLFSR-CD-0265,****0201,CARD_TOP_UP,SUCCESS,350.63,USD,96.33,0.0,0.0,Top-up from wallet,2026-05-16 19:34:00,,CD-0265,,,,,OTHER
WLFSR-CD-0117,****0201,CARD_PAYMENT,SUCCESS,92.36,USD,96.33,0.0,0.0,AliExpress,2026-05-16 19:30:00,,CD-0117,,,,,OTHER
WLFSR-WL-0125,,WALLET_WITHDRAW_BANK,SUCCESS,1947.47,USD,,0.0,0.0,Rút về ngân hàng ACB ****2231,2026-05-16 18:51:00,,WL-0125,,,,,OTHER
WLFSR-WL-0030,,WALLET_TOP_UP,SUCCESS,803.13,USD,,0.0,0.0,Nhận & chuyển về ví: Paypal (USD),2026-05-16 14:34:00,,WL-0030,,,,,OTHER
WLFSR-WL-0046,,WALLET_TOP_UP,SUCCESS,1830.84,USD,,0.0,0.0,Nhận & chuyển về ví: Amazon (USD),2026-05-15 22:51:00,,WL-0046,,,,,OTHER
WLFSR-CD-0029,****0203,CARD_PAYMENT,SUCCESS,54.99,USD,1167.86,0.0,0.0,Subscription ADOBE *CREATIVE CLD,2026-05-15 18:15:00,,CD-0029,receipts@adobe.com,Your receipt from ADOBE,receipt,wealifytester,SUBSCRIPTION
WLFSR-CD-0016,****0202,CARD_PAYMENT,SUCCESS,13.99,USD,355.72,0.0,0.0,Subscription GOOGLE *YOUTUBEPREM,2026-05-12 16:53:00,,CD-0016,receipts@google.com,Your receipt from GOOGLE,receipt,wealifytester,SUBSCRIPTION
WLFSR-CD-0206,****0206,CARD_PAYMENT,FAILURE,82.19,USD,84.19,0.0,0.0,Trial card spend,2026-05-12 09:00:00,,CD-0206,,,,,OTHER
WLFSR-CD-0150,****0204,DECLINE_FEE,SUCCESS,0.09,EUR,116.86,0.0,0.0,FX fee for GRAB* RIDE HCM,2026-05-11 13:50:00,,CD-0150,noreply@aliexpress.com,Order confirmation - AliExpress,receipt,wealifytester,SUBSCRIPTION
WLFSR-CD-0149,****0204,CARD_PAYMENT,SUCCESS,8.8,EUR,116.86,0.0,0.0,Grab,2026-05-11 13:49:00,,CD-0149,,,,,OTHER
WLFSR-WL-0124,,WALLET_WITHDRAW_BANK,SUCCESS,1723.73,USD,,0.0,0.0,Rút về ngân hàng ACB ****2231,2026-05-10 04:07:00,,WL-0124,,,,,OTHER
WLFSR-CD-0193,****0202,CARD_PAYMENT,SUCCESS,42.65,USD,355.72,0.0,0.0,Apple,2026-05-09 19:36:00,,CD-0193,noreply@apple.com,Order confirmation - Apple,receipt,wealifytester,SUBSCRIPTION
WLFSR-WL-0014,,WALLET_TOP_UP,SUCCESS,1915.28,USD,,0.0,0.0,Nhận & chuyển về ví: Payoneer (USD),2026-05-09 16:07:00,,WL-0014,,,,,OTHER
WLFSR-CD-0210,****0201,CARD_REFUND,SUCCESS,23.5,USD,96.33,0.0,0.0,Refund order,2026-05-09 14:03:00,,CD-0210,,,,,OTHER
